"id","junction_name","latitude","longitude"
2578,"HAVERFORD  AV  AT  CARTHAGE  ST",34.0409059957458,-118.53032302668133
2579,"TEXAS  AV  AT  BARRY  AV",34.04831670035434,-118.45710079395282
2580,"VICTORIA  AV  AT  GLYNDON  AV",33.99803686517109,-118.45220194462205
2581,"VETERAN  AV  AT  WILSHIRE  BL",34.06142053425363,-118.45073805035246
2582,"SUNSET BL  AT  LOS LIONES DR",34.04270280222103,-118.55385069283659
2583,"ALVERN  CIR  AT  FLIGHT  AV",33.97505712782289,-118.37434288057644
2584,"LINDACREST DR AT READCREST DR",34.09697703823982,-118.40527771498947
2585,"EL CENTRO AV AT BARTON AV",34.08802841262179,-118.32444676963068
2586,"LEMOYNE  ST   S/O   SCOTT  AV",34.07890431009347,-118.25863421392135
2587,"LAS PALMAS  AV  AT  3RD  ST",34.06892101795613,-118.33573150446526
2588,"HIGHLAND  AV  AT  12TH  ST",34.05573012256203,-118.3404953806163
2589,"SOTO  ST  AT  FOLSOM  ST",34.04770645589624,-118.20722235614544
2590,"HOPE  ST  S/O  TEMPLE  ST",34.05639599542058,-118.2498502449585
2591,"BERENDO  ST  N/O  WASHINGTON  BL",34.04423313235469,-118.29340824673108
2592,"WASHINGTON BL AT BRONSON AV",34.03988067027922,-118.32853259163394
2593,"CALIFORNIA AV AT LINDEN AV",33.99571744476649,-118.46252796752297
2594,"LANGDON  AVE  AT  VICTORY  BL",34.18302648926977,-118.46844136687301
2595,"BURLINGAME  AV  AT  MARLBORO  ST",34.05503374094646,-118.49093780720023
2596,"AINSWORTH ST AT 126th ST",33.91914955278683,-118.28911849159948
2597,"PECAN  ST  AT  3RD  ST",34.04735592692064,-118.22170035960072
2598,"WASHINGTON BL  E/O  WESTERN AV",34.039947483421585,-118.3078555740098
2599,"VENTURA BL AT LEMONA AV",34.15272730654135,-118.45961451656784
2600,"HASKELL AV AT SATICOY ST",34.20844515220602,-118.47494619650179
2601,"SAWTELLE  BL  AT  GRAHAM  PL",34.03281067277195,-118.43663335940106
2602,"MACLAY  ST  AT  HUNNEWELL  AV",34.3008882383102,-118.41725113916543
2603,"EL DORADO AV AT LARKSPUR ST",34.30722729670552,-118.47302355167375
2604,"ANDALUSIA  AV  AT  CABRILLO  AV",33.990223992306625,-118.46728160553204
2605,"MEIER ST AT VICTORIA AV",34.00343174799818,-118.44175210076281
2606,"OXNARD  ST  AT  CAHUENGA  BL",34.17943292397869,-118.36158235589532
2607,"COLFAX AV AT OXNARD ST",34.17941365809833,-118.38778611620474
2608,"PATRICIA  AV  AT  TENNESSEE  AV",34.04742121983022,-118.42080460386092
2609,"MISSOURI  AV  AT  CAMDEN  AV",34.04552155716216,-118.43990545025285
2610,"CHATSWORTH  ST  AT  RESEDA  BL",34.264524720833045,-118.53611016253387
2611,"PLUMMER  ST  AT  VARIEL  AV",34.24272581339271,-118.58855503456455
2612,"WOODLEY  AV  AT  MCLENNAN  AV",34.30232075942473,-118.49801281734437
2613,"ADAMS BL AT HOOVER ST",34.03170289029768,-118.283977203589
2614,"HAZELTINE  AV  AT  CHASE  ST",34.22540229247936,-118.44050126483151
2615,"ENCINO  AV  N/O  DEVONSHIRE  ST",34.257603433842064,-118.51545329454429
2616,"PROSSER AV AT FAIRBURN AV",34.0512763004738,-118.4273471371048
2617,"GEORGETOWN AV  AT  83RD ST",33.965897907826914,-118.41366268355337
2618,"GARDNER  ST  AT  MELROSE  AV",34.08182653915495,-118.3532345200853
2619,"WOODLEY  AV  AT  NORDHOFF  ST",34.23201968300541,-118.4851074448826
2620,"MARMION  WAY  N/O  FIGUEROA  ST",34.09083984900198,-118.21145744315376
2621,"ST GEORGE ST  AT  GRIFFITH PARK BL",34.108165963433116,-118.27580782967085
2622,"CARMELINA  AV   AT   IDAHO  AV",34.03668711521631,-118.46377466267559
2623,"ROCHESTER  AV  AT  BARRY  AV",34.046721211483685,-118.45716893660521
2624,"TALMADGE ST AT RUSSELL AV",34.10452552851636,-118.28305919514716
2625,"SEPULVEDA  BL  N/O  ROXFORD  ST",34.30283529566648,-118.48036142129618
2626,"VANOWEN  ST  AT  LINDLEY  AV",34.19386695119829,-118.52731912184824
2627,"MAGNOLIA BL AT CAHUENGA BL",34.164911900262105,-118.36045546492466
2628,"GLENOAKS  BL  AT  COHASSET  ST",34.205869225908245,-118.33993881241753
2629,"ALLESANDRO ST W/O GLENDALE BL",34.08398123789641,-118.26102509974642
2630,"BENTON  WAY   S/O   SUNSET  BL",34.08036932729924,-118.27055117530888
2631,"OXNARD  ST  AT  LE SAGE  AV",34.17922177357448,-118.64181107863902
2632,"ZELZAH  AV  AT  PARTHENIA  ST",34.22707640788039,-118.52304672646636
2633,"LINDLEY  AV  AT  VANOWEN  ST",34.19386695119829,-118.52731912184824
2634,"WHITE OAK AV  AT  PRAIRIE ST",34.23949549757392,-118.51998494829326
2635,"FILMORE  ST  AT  ARLETA  AV",34.25756576713699,-118.44103806858496
2636,"WESTERN  AV  AT  76TH  ST",33.97185770806413,-118.30899157419617
2637,"GRAMERCY  PL  AT  36TH  PL",34.02281380276705,-118.31383749464229
2638,"GRAND  AV  N/O  37TH  ST",34.01868253599922,-118.27710018359464
2639,"SHERBOURNE  DR  S/O   WHITWORTH  DR",34.059383547058665,-118.37931318444191
2640,"BOEING  AV  S/O  76TH  ST",33.971553791792594,-118.3919973122009
2641,"LA JOLLA AV AT 5th ST",34.06890902378073,-118.36742909398369
2642,"SHIRLEY AV  N/O  PRAIRIE ST",34.239115978081166,-118.55795139438666
2643,"FELLOWS AV S/O GAIN ST",34.26862024337127,-118.40390433998944
2644,"ERSKINE  DR  E/O  EL  MEDIO  AV",34.044905316226156,-118.53308409711082
2645,"BEVERLY GLEN BL  AT  OLYMPIC  BL",34.05034718290329,-118.42056411632146
2646,"SAWTELLE  BL   AT   LA GRANGE  AV",34.04248889609103,-118.44497728489561
2647,"STOCKBRIDGE AV  AT  SHEFFIELD AV",34.09033846950127,-118.16234507202579
2648,"COLLEGE  ST  W/O  YALE  ST",34.06488624932127,-118.23996095081776
2649,"9th ST AT AVERILL AV",33.73610845038401,-118.3077641921954
2650,"WARING AV AT MANSFIELD AV",34.085279040938616,-118.33967608856128
2651,"BEVERLY  BL  E/O  WESTERN  AV",34.07625783587726,-118.30794989001409
2652,"LOWELL  AV  AT  TEMPLETON  ST",34.08633669224437,-118.16241854037916
2653,"WILSHIRE BL AT WARNER AV",34.06637097219092,-118.43008173242666
2654,"MAXELLA  AV  AT  DEL REY  AV",33.987219494822746,-118.44028459561402
2655,"SYCAMORE AV AT 2nd ST",34.07105024077915,-118.34294834882878
2656,"LASSEN  ST  AT  VARIEL  AV",34.249982491127916,-118.59294088586854
2657,"MEYLER ST AT BASIN ST",33.75544323540135,-118.2966985718069
2658,"SYLVAN ST AT RIVERTON AV",34.18488078735236,-118.36486726898814
2659,"PARTHENIA  ST  AT  WOODMAN  AV",34.22966058290606,-118.43618643993383
2660,"SHERMAN  WAY  AT  FALLBROOK  AV",34.20098852762551,-118.62341300386939
2661,"QUAKERTOWN AV N/O ARCHWOOD ST",34.19200926142483,-118.56988429313124
2662,"VAN NUYS  BL  AT  VENTURA  BL",34.15092038591391,-118.44870437384397
2663,"PETIT AV W/O OAK VIEW  DR",34.15387748731565,-118.49631889376853
2664,"EMPRESS   AV S/O  OAK VIEW DR",34.15052496697928,-118.50413887711414
2665,"OSCEOLA  ST  AT  NEWGARD  AV",34.290535233028976,-118.457215311745
2666,"HAGAR  ST  AT  SHARP  AV",34.274412045435,-118.45462088516945
2667,"NATIONAL BL E/O BUNDY DR",34.02003661796378,-118.44470987974377
2668,"BURNET AV AT PLUMMER ST",34.2380596738009,-118.46321057428689
2669,"FOOTHILL BL AT MARNICE AV",34.24489525241475,-118.273334468474
2670,"GRAND  AV  S/O  TEMPLE  ST",34.05569670040983,-118.24876699992232
2671,"MOTT  ST  AT  FOLSOM  ST",34.04693885476028,-118.20293555380881
2672,"MISSOURI  AV AT MALCOLM AV",34.04925685247838,-118.43365525964846
2673,"ROKEBY ST W/O WAVERLY DR",34.10755687294053,-118.26464505094789
2674,"BUNDY  DR  AT  NEBRASKA  AV",34.036062908831546,-118.45804957065145
2675,"BARRINGTON  AV  AT  MONTANA  AV",34.05493538315943,-118.46713352935073
2676,"COMMONWEALTH AV  AT  PRICE  ST",34.10860965904374,-118.28525033138354
2677,"BEETHOVEN  ST  AT   MARCO  PL",34.006219972611056,-118.446093064287
2678,"VICTORY BL AT MORSE AV",34.1866792203269,-118.41595458609424
2679,"HAVERFORD  AV  AT  CARTHAGE  ST",34.04287466338023,-118.52945991631462
2680,"BARRINGTON  AV  AT  CHENAULT  ST",34.056315859543716,-118.46765433752478
2681,"GLENDALE  BL  AT  WAVERLY  DR",34.10712392476839,-118.26331858282892
2682,"SEPULVEDA BL AT NATIONAL BL",34.02991053543663,-118.43002734050773
2683,"CROFT  AV  AT  BEVERLY  BL",34.07452739517598,-118.37421247614479
2684,"HYPERION  AV  AT  ROWENA  AV",34.10918499042578,-118.27139739349059
2685,"OAKWOOD AV AT SPAULDING AV",34.0782217195074,-118.35634761029162
2686,"WESTGATE  AV  AT  CHENAULT  ST",34.05311291662973,-118.46938328231582
2687,"COBALT  ST  AT  HERRICK  AV",34.31304459275976,-118.46320216425595
2688,"SAN JOSE ST AT WOODMAN AV",34.26082983997703,-118.45314249135882
2689,"WHEELER  AV  S/O  GAGER  ST",34.280166352760574,-118.39184270937284
2690,"RAYEN  ST  AT  TOBIAS  AV",34.23179857400211,-118.45165854018691
2691,"SCOVILLE  AV AT  DAY  ST",34.254255928854455,-118.31402413635476
2692,"BEATRICE ST E/O INGLEWOOD  BL",33.9861534875761,-118.40481148841342
2693,"MILWOOD  AV  AT  ELECTRIC  AV",33.99070643829851,-118.46474187466177
2694,"VICTORIA  AV   AT   OCEAN  VIEW  AV",34.00731868079994,-118.43307448645149
2695,"MATTESON  AV  E/O  MCLAUGHLIN  AV",34.007343801651025,-118.42248609541353
2696,"ALHAMBRA  AV  N/O  VALLEY  BL",34.068997997154284,-118.17667031528654
2697,"77TH  ST  AT  DUNBARTON  AV",33.97121945241401,-118.41005582206914
2698,"MASCAGNI  ST  AT  WALSH  AV",33.989438502396354,-118.42667527688626
2699,"CLOVER  AV  W/O  SEPULVEDA  BL",34.02650769695544,-118.42796834935433
2700,"18th ST AT MESA ST",33.72786963531351,-118.28576386868875
2701,"BEVERLY BL  AT  CROFT  AV",34.076057552849825,-118.37315800604418
2702,"ESTRELLA AV  AT GARDENA BL",33.882941281104586,-118.28562424401139
2703,"RUNNYMEDE ST AT RADFORD AV",34.20574572357607,-118.38779240438843
2704,"VANOWEN  ST  AT  WHITSETT  AV",34.193946117385806,-118.405261818118
2705,"STROHM  AV  AT  MOORPARK  ST",34.14961478184399,-118.35928826026303
2706,"BURTON  ST  E/O  FAIR  AV",34.22020973986354,-118.3736713340585
2707,"CENTURY  BL  AT  AVALON  BL",33.945603817531165,-118.26517322736568
2708,"SPENCE  ST  AT  UNION  PACIFIC  AV",34.01656168242375,-118.20279453131096
2709,"CALABASH ST AT DESERET DR",34.158995036038036,-118.63071372611553
2710,"CABRILLO  AV  AT  ANDALUSIA  AV",33.990223992306625,-118.46728160553204
2711,"OWENSMOUTH  AV  AT  ERWIN  ST",34.182850445830965,-118.60152898951418
2712,"WOODLEY AV AT SATICOY ST",34.20753141442391,-118.48367958215552
2713,"ORANGE  GROVE  AV N/O SELMA  AV",34.09989159501689,-118.3604843576926
2714,"WESTMONT DR AT MT SHASTA DR",33.76325470365621,-118.3038901378314
2715,"CYPRESS AV   AT  ROSEVIEW AV",34.09427544174688,-118.22644920644314
2716,"MEIER  ST  S/O  ZANJA  ST",33.9969978789226,-118.43707666138451
2717,"LASSEN  ST  AT  WHITE  OAK  AV",34.250374744647736,-118.51985381711901
2718,"WHITWORTH  DR  AT  CLARK  DR",34.05710367856669,-118.38367799210057
2719,"HOOVER ST AT BEVERLY BL",34.07278734361929,-118.28437212169591
2720,"4th ST AT WESTMORELAND AV",34.06667637551269,-118.28708350249231
2721,"CAHUENGA BL N/O LANKERSHIM BL",34.14299002001375,-118.36144092256066
2722,"FIGUEROA  ST  AT  GAGE  AV",33.98237862854856,-118.28267655027406
2723,"WESTERN  AV  AT  MANCHESTER  AV",33.959967353478675,-118.30901295577549
2724,"CHEROKEE  AV  AT  YUCCA  ST",34.1032020564814,-118.33476878090622
2725,"CALHOUN  AV  S/O  HAMLIN  ST",34.18765787792929,-118.44217771461699
2726,"FLORENCE  AV  AT  MAIN  ST",33.97469768444388,-118.27394117719498
2727,"VICTORY BL AT TAMPA AV",34.18658088079346,-118.55237728012432
2728,"HILLHURST  AV  AT   CLARISSA  AV",34.10686755528516,-118.28743094739082
2729,"COLLEGE VIEW AV  AT  MERTON AV",34.13872541782817,-118.21995734951207
2730,"NEBRASKA  AV  W/O  BELOIT  AV",34.04448699576682,-118.4452576250759
2731,"HAGAR  ST  AT  SHARP  AV",34.27580357923693,-118.45271237425655
2732,"AETNA  ST  AT  TYRONE  AV",34.18015095562249,-118.44435647878893
2733,"NORDHOFF ST AT BALBOA BL",34.23575932420755,-118.5025461475599
2734,"VANOWEN  ST  AT  SHOUP  AV",34.193738182270636,-118.61465841200959
2735,"RESEDA  BL  AT  OXNARD  ST",34.177466511175666,-118.53602139674905
2736,"3RD ST  E/O  LA CIENEGA  BL",34.073386805392865,-118.37650237133772
2737,"SIERRA HWY AT FOOTHILL BL",34.33369723417837,-118.50527869029933
2738,"19th ST AT GRAND AV",33.726970350956805,-118.28797223099264
2739,"OLIVE  ST  S/O  11TH  ST",34.04086293982295,-118.26089683300921
2740,"SAN  JULIAN  ST  N/O  9TH  ST",34.039423782059906,-118.24964490095375
2741,"CANYON DR AT FOOTHILL DR",34.10526641311134,-118.31691660531875
2742,"WESTWOOD  BL  AT  WILSHIRE  BL",34.05961691197536,-118.44468463016479
2743,"9th ST AT AVERILL AV",33.73610227428531,-118.30594416603374
2744,"YUCCA  ST  AT  WHITLEY  AV",34.103385288549276,-118.33221997292436
2745,"FLIGHT AV E/O AIRPORT BL",33.96762930371965,-118.3836339837992
2746,"MARIANNA AV S/O VALLEY BL",34.068847480153345,-118.17547630889858
2747,"STROHM AV N/O HUSTON ST",34.15947747305373,-118.35934870690498
2748,"OXNARD ST AT WILBUR AV",34.180189312097724,-118.54475552127785
2749,"ST  PAUL  AV  N/O  WILSHIRE  BL",34.05232064607235,-118.26164888243164
2750,"PICO  BL  E/O  WESTERN  AV",34.04720494787127,-118.30694382682739
2751,"CUMMINGS  ST  AT  MARENGO  ST",34.05505180804553,-118.20814534674093
2752,"ADAMS BL AT CRENSHAW BL",34.03258370648407,-118.33511337849374
2753,"WASHINGTON BL AT NORMANDIE AV",34.039981598275794,-118.29836778538657
2754,"CASHIO ST AT HOLT AV",34.050701739244445,-118.37614549019727
2755,"CORSICA  DR  AT  NAPOLI  DR",34.05040101315086,-118.50391970319876
2756,"BROCKTON  AV  AT  IDAHO  AV",34.04145766210583,-118.46128401733725
2757,"HAYWORTH AV AT 1 st ST",34.07430365531542,-118.36263136376196
2758,"GLAMIS  ST  AT  EL  DORADO  AV",34.25863344039543,-118.41423819274794
2759,"TALOFA  AV  AT  MOORPARK  ST",34.14860086410136,-118.35117647312792
2760,"BROADWAY  AT  WASHINGTON  BL",34.032731274500755,-118.26474102301637
2761,"GAGE  AV  AT  FIGUEROA  ST",33.982379427061986,-118.28111998442884
2762,"OLYMPIC BL   AT   MASSELIN  AV",34.057415339775375,-118.35475095846262
2763,"EDGEHILL  DR  AT  28TH  ST",34.03198584831313,-118.32880927512845
2764,"ORANGE  GROVE  AV   AT   SATURN  ST",34.051286003736394,-118.36550244274618
2765,"NOAKES  ST  W/O  INDIANA  ST",34.01380514560435,-118.19221875906624
2766,"ROSCOE BL  AT  KESTER AV",34.22149184358304,-118.4553013347176
2767,"ALABAMA  AV  AT  GAULT  ST",34.199207276147504,-118.59902613120774
2768,"VAN  NUYS  BL  AT  OXNARD  ST",34.17847077535517,-118.4487212199813
2769,"OTSEGO ST AT HAYVENHURST AV",34.16266061719764,-118.49236578514238
2770,"OSBORNE  ST  AT  SYLMAR  AV",34.233163685408115,-118.44589956786471
2771,"VALJEAN AV AT VALERIO ST",34.204808957256255,-118.48589212776041
2772,"WOODLEY AV AT LASSEN ST",34.2483150449198,-118.48495398233757
2773,"SUNSET  AV  AT  6TH  AV",33.99757540699816,-118.4704904666299
2774,"ORION AV N/O VINCENNES ST",34.24097478098451,-118.47191861249186
2775,"OSBORNE  ST  W/O  AMESTOY  AV",34.233396430856,-118.50693529162513
2776,"LINDLEY  AV  AT  PARTHENIA  ST",34.22865980857915,-118.52735941670744
2777,"NORDHOFF  ST  AT  GEYSER  AV",34.235493223244845,-118.54249012314709
2778,"PARTHENIA ST AT HAYVENHURST AV",34.22843588130834,-118.49175947586524
2779,"HELIOTROPE DR  AT  ROSEWOOD  AV",34.07904263889741,-118.29530826433479
2780,"83rd ST AT ALVERSTONE AV",33.96360167666084,-118.39693124508757
2781,"BEN AV AT KLING ST",34.154839772046174,-118.39429060972986
2782,"ORION AV S/O VINCENNES ST",34.23918867077703,-118.47193585357597
2783,"LINDLEY  AV  AT  NORDHOFF  ST",34.233707336567036,-118.52735841349515
2784,"BREED  ST  AT  7TH  ST",34.032840811293035,-118.21822723616148
2785,"FIGUEROA  ST  AT  115TH  ST",33.93099826418518,-118.28260473642116
2786,"PICO BL AT KENMORE AV",34.0472486064323,-118.29587043613488
2787,"ALAMEDA  ST AT 6th ST",34.03814206876893,-118.23843331134094
2788,"PALMS  BL  AT  OAKWOOD  AV",33.99383579493124,-118.46128191056714
2789,"MILDRED  AV  AT  BRYAN  AV",33.98712057375848,-118.4579445558966
2790,"ANAHEIM  ST AT SCHLEY AV",33.78179845319091,-118.23242477539057
2791,"BROADWAY  AT  51ST  ST",33.99649580295794,-118.27832513180779
2792,"16th ST E/O DODSON AV",33.729767761616536,-118.30972232321386
2793,"OSAGE AV S/O 83rd ST",33.96399325792098,-118.37875305219598
2794,"OPHIR  DR  AT  MIDVALE  AV",34.06827201101811,-118.45165809068504
2795,"INDIANA  AV  AT  4TH  AV",33.99456149239587,-118.47241013052692
2796,"FILMORE ST AT NORRIS AV",34.273367288008465,-118.41937757835696
2797,"WOODWARD  AV  AT  KYLE  ST",34.263324402581254,-118.30704357839583
2798,"DEVONSHIRE ST AT CANOGA AV",34.25723984380513,-118.59732117029722
2799,"VICTORY  BL  AT  ROYER  AV",34.186432172576374,-118.62773604588227
2800,"AMALFI DR AT TOULON DR",34.04084106280328,-118.51177799649524
2801,"MERIDIAN  ST  W/O  FIGUEROA  ST",34.120186907808346,-118.18498790644374
2802,"DEEP CANYON DR  AT  HYTHE  CT",34.124646969334684,-118.43203298018577
2803,"CHANDLER BL W/O LANKERSHIM BL",34.1689131009686,-118.37707236820043
2804,"RINALDI  ST  AT  WILBUR  AV",34.27548981599099,-118.54726078923215
2805,"PLUMMER ST  AT  RESEDA BL",34.24275535757175,-118.53584016715155
2806,"LINDACREST DR  AT  BEVERLYCREST DR",34.098327746012004,-118.40387470942177
2807,"FRANKLIN AV AT HOLLY KNOLL DR",34.105437940341986,-118.28211884956325
2808,"ROSCOE  BL  W/O  ORION  AV",34.22139788375435,-118.47210548924285
2809,"FIGUEROA ST AT LORETO ST",34.08643569919248,-118.21904834971767
2810,"CABRILLO AV AT 11th ST",33.735156302197055,-118.29455972396809
2811,"COMMONWEALTH AV  S/O  BEVERLY  BL",34.0735385198503,-118.28558877970642
2812,"SUNNYSLOPE  AV AT COLLINS ST",34.1721322138444,-118.42688751775252
2813,"VINE ST AT MELROSE AV",34.083492667737296,-118.32661173691463
2814,"FENTON  AV  AT  PADDOCK  ST",34.31943974896688,-118.43298340786336
2815,"EL DORADO AV AT COBALT ST",34.30435384699087,-118.46930527732074
2816,"BROMONT AV AT COMETA AV",34.28780534995849,-118.41274064641784
2817,"DICKENS  ST  AT  SHERMAN  OAKS AV",34.15320423753695,-118.4685038505979
2818,"CARMELINA AV AT  SHADY  DR",34.05388303977337,-118.47967698743088
2819,"VENTURA BL AT SHOUP AV",34.16899175589762,-118.61265264759496
2820,"WRIGHTWOOD  DR   S/O   LAURIE  PL",34.13404361640553,-118.37418783353934
2821,"WHEATLAND AV AT FOOTHILL BL",34.27085332694013,-118.35326280306246
2822,"WESTHOLME  AV  AT  ASHTON  AV",34.06051666315335,-118.43306374755562
2823,"WESTHOLME  AV  AT MISSOURI  AV",34.05420646799209,-118.42841088278749
2824,"DODSON  AV  AT  14TH  ST",33.732496451405,-118.31187905036239
2825,"HILLROSE  ST AT  LAS LUNITAS AV",34.262843916284105,-118.29008471161605
2826,"BALBOA BL AT PARTHENIA ST",34.226690256251054,-118.50262907053269
2827,"RESEDA BL S/O SHERMAN WAY",34.2010692132283,-118.53605916441965
2828,"TAMPA AV S/O SESNON BL",34.29314267529946,-118.5546327188438
2829,"CLINTON  ST  AT  LAS  PALMAS AV",34.081900047807,-118.33624458113218
2830,"CAPRI  DR  AT  ROMANY  DR",34.0546703538543,-118.50264734344417
2831,"WESTGATE  AV  AT  KIOWA  AV",34.04850604202453,-118.46569754657597
2832,"AMESTOY  AV  AT  NORDHOFF  ST",34.234495482521545,-118.50692547801114
2833,"36TH PL  AT  MAPLE AV",34.01630539917402,-118.27403298078278
2834,"WASHINGTON  BL  E/O  23RD  ST",34.017382587011696,-118.22645541575208
2835,"SWEETZER  AV  AT  BLACKBURN  AV",34.07266838939418,-118.3700160100618
2836,"MINORCA  DR  W/O  NAPOLI  DR",34.04769150220158,-118.50467030043977
2837,"BUNDY  DR   S/O   OLYMPIC  BL",34.032381059915735,-118.45373238903933
2838,"GREENFIELD AV AT QUEENSLAND ST",34.02635834392625,-118.42241331382827
2839,"GRANVILLE  AV  N/O  WOODBINE  ST",34.01631324613816,-118.43565821627261
2840,"LAS FLORES DR  AT  HARTWICK  ST",34.14172912298186,-118.19582306390885
2841,"SELBY  AV  AT  COVENTRY  PL",34.03654735443624,-118.42208642932192
2842,"WILKINS AV AT MANNING AV",34.05628835332921,-118.43477690486408
2843,"MONTAGUE ST AT AMBOY AV",34.245083986584305,-118.41472918816783
2844,"LAKESIDE  ST  AT  GLADSTONE  AV",34.31944258264808,-118.439392019457
2845,"OVERLAND AV AT PALMS BL",34.02476125037658,-118.411640552557
2846,"BALTIMORE  ST  AT  CHARTERS  AV",34.118220197966465,-118.21293985487887
2847,"SHARP AVE   N/O   TERRA BELLA ST",34.25042700144939,-118.42911940414766
2848,"SARAH ST AT RADFORD AV",34.153984560892745,-118.39211478823506
2849,"GLENOAKS  BL  AT  TRUESDALE  ST",34.24644367463982,-118.38396059790061
2850,"INGLEWOOD  BL  AT  STANWOOD  DR",34.01851391282824,-118.43869562488257
2851,"WESTHOLME  AV  AT  ASHTON  AV",34.06153723336014,-118.43371525832634
2852,"WARNER AV AT WELLWORTH AV",34.06292543634321,-118.43017540775224
2853,"HOLMBY  AV  AT  WELLWORTH  AV",34.06369984838693,-118.4282405716383
2854,"COMMONWEALTH  AV  AT  4TH  ST",34.0677266770226,-118.28570711649498
2855,"OLYMPIC  BL  AT  VETERAN  AV",34.04281122200803,-118.43354401315595
2856,"VETERAN AV  AT  ROCHESTER AV",34.05606498979893,-118.44629578595884
2857,"GLENVILLE DR AT WHITWORTH DR",34.05709281882521,-118.39284055402835
2858,"SELBY  AV  AT  HOLMAN  AV",34.05457607267908,-118.43719538003724
2859,"LARKSPUR ST AT EL DORADO AV",34.30722729670552,-118.47302355167375
2860,"NORDHOFF ST AT MASON AV",34.23184492144046,-118.57755458666583
2861,"MCLENNAN  AV  AT  ARMSTEAD ST",34.28105162883524,-118.50105082374678
2862,"GAGER  ST  AT  PRAGER  AV",34.28018148688513,-118.39414694108483
2863,"CARTWRIGHT  AV   AT   MAGNOLIA  BL",34.16491072285052,-118.36318348531154
2864,"EDGECLIFF AV AT POLK ST",34.293828980400676,-118.46315808450103
2865,"JOHANNA  AV  AT  JOHANNA  PL",34.25336877436024,-118.34478997684818
2866,"YUCCA ST AT IVAR AV",34.10390997014868,-118.32818959505396
2867,"PALISADES  DR  AT  CUESTA LINDA DR",34.074158348881404,-118.55655737948989
2868,"PLUMMER  ST  W/O  ORION  AV",34.242815870988615,-118.47190083689473
2869,"STOCKBRIDGE AV  AT  SHEFFIELD AV",34.09033818619403,-118.16155834242964
2870,"SHIRLEY AV AT SANTA RITA ST",34.16764500643373,-118.55782943935706
2871,"78TH  ST  AT  TRUXTON  AV",33.96945224751335,-118.39273189296404
2872,"CLOVER  AV  E/O  SEPULVEDA  BL",34.026416067808555,-118.42596064949392
2873,"ALAMEDA  ST  AT  PACIFIC  COAST HWY",33.79044264108514,-118.24164232977452
2874,"RIVIERA  AV  AT  MARKET  ST",33.990159716522115,-118.47015457113038
2875,"GREENE  AV  AT  WESTLAWN  AV",33.991788692695565,-118.42191577652976
2876,"FIGUEROA  ST  S/O  MARMION  WAY",34.113666265453084,-118.18619690585787
2877,"MAYALL ST AT COZYCROFT AV",34.2536229905127,-118.58095391615488
2878,"CHAUTAUQUA BL  AT  VANCE ST",34.030438669278475,-118.51806194774305
2879,"GLENOAKS BL   S/O   FOOTHILL BL",34.32269892319472,-118.4692891363747
2880,"HOLMAN  AV  W/O  SELBY  AV",34.05457607267908,-118.43719538003724
2881,"STANWIN  AV  AT  WENTWORTH  ST",34.23181326680195,-118.41706962836051
2882,"IDAHO  AV   AT   AMHERST  AV",34.03884098770245,-118.46130631964199
2883,"RIPPLE  ST  AT  NEWELL  ST",34.099939752133125,-118.246259325877
2884,"ROCHESTER  AV  AT  BARRY  AV",34.04729077034352,-118.4562162283422
2885,"ANNAN  WAY  AT  FIGUEROA  ST",34.12881767160592,-118.19121854642431
2886,"SAN PASCUAL  AV  AT  ELGIN  ST",34.116297245852806,-118.17497780889539
2887,"MASSACHUSETTS  AV  AT  BENTLEY  AV",34.049636394577405,-118.44475505195435
2888,"ELDRIDGE  AV  AT GRIDLEY ST",34.31113948309005,-118.41645201406564
2889,"CENTINELA AV AT PEARL ST",34.02712056689761,-118.45214117722384
2890,"PENMAR AV AT CARLTON WAY",33.99868987800189,-118.45404112613392
2891,"STRATHERN ST  AT  VALLEY CIRCLE BL",34.21504464302109,-118.64501822269072
2892,"MISSOURI  AV  AT  SELBY  AV",34.05031514605364,-118.43188405426004
2893,"CRESTA  DR  AT  MOTOR  AV",34.04277970566309,-118.40292429206107
2894,"MISSISSIPPI  AV  E/O  COTNER  AV",34.041219175986434,-118.43968987149377
2895,"SANTA MONICA  BL  E/O  COTNER  AV",34.04745313111407,-118.44495161259147
2896,"DE GARMO  AV  N/O  EUSTACE ST",34.279661339788404,-118.42092822162638
2897,"EL  DORADO  AV  AT  MERCER  ST",34.26638686950449,-118.42547832012656
2898,"LABRADOR  ST  AT  OAKDALE  AV",34.24913962422136,-118.56690198681211
2899,"HORACE ST AT RUFFNER AV",34.270164904265926,-118.49776308853414
2900,"BURLINGAME AV AT EVANSTON ST",34.05270163399153,-118.4895071025409
2901,"SEPULVEDA BL  AT  OLYMPIC  BL",34.04020266672123,-118.43790796624494
2902,"TENNESSEE  AV  AT  WELLESLEY AV",34.02958251053124,-118.45331241024567
2903,"THAYER  AV  AT  ASHTON  AV",34.062535236800834,-118.43290379575426
2904,"MIDVALE  AV   AT   OHIO  AV",34.05357001752289,-118.4415618053681
2905,"AARON  ST  AT  GLENDALE  BL",34.08685226218566,-118.25974670864233
2906,"WENTWORTH  ST  AT  STANWIN  AV",34.232386547844435,-118.41766227679645
2907,"VETERAN AV N/O PICO BL",34.04079737804127,-118.43314884823589
